movieId,title,genres,primary_genre,year
1144,Movie 1144 (1991),Western,Western,1996
1145,Movie 1145 (1992),Animation,Animation,1996
1146,Movie 1146 (1993),Documentary,Documentary,1996
1147,Movie 1147 (1994),Romance,Romance,1996
1148,Movie 1148 (1995),War,War,1996
1149,Movie 1149 (1996),Musical,Musical,1996
1150,Movie 1150 (1997),Thriller,Thriller,1996
1151,Movie 1151 (1998),Musical,Musical,1996
1152,Movie 1152 (1990),Sci-Fi,Sci-Fi,1996
1153,Movie 1153 (1991),Film-Noir,Film-Noir,1996
1154,Movie 1154 (1992),Documentary,Documentary,1996
1155,Movie 1155 (1993),Comedy,Comedy,1996
1156,Movie 1156 (1994),Action,Action,1996
1157,Movie 1157 (1995),War,War,1996
1158,Movie 1158 (1996),Animation,Animation,1996
1159,Movie 1159 (1997),Mystery,Mystery,1996
1160,Movie 1160 (1998),Romance,Romance,1996
1161,Movie 1161 (1990),Western,Western,1996
1162,Movie 1162 (1991),Childrens,Childrens,1996
1163,Movie 1163 (1992),Western,Western,1996
1164,Movie 1164 (1993),Comedy,Comedy,1996
1165,Movie 1165 (1994),Thriller,Thriller,1996
1166,Movie 1166 (1995),Action,Action,1996
1167,Movie 1167 (1996),Romance,Romance,1996
1168,Movie 1168 (1997),Sci-Fi,Sci-Fi,1996
1169,Movie 1169 (1998),Fantasy,Fantasy,1996
1170,Movie 1170 (1990),Sci-Fi,Sci-Fi,1996
1171,Movie 1171 (1991),War,War,1996
1172,Movie 1172 (1992),Childrens,Childrens,1996
1173,Movie 1173 (1993),Musical,Musical,1996
1174,Movie 1174 (1994),Comedy,Comedy,1996
1175,Movie 1175 (1995),Comedy,Comedy,1996
1176,Movie 1176 (1996),Horror,Horror,1996
1177,Movie 1177 (1997),Crime,Crime,1996
1178,Movie 1178 (1998),Documentary,Documentary,1996
1179,Movie 1179 (1990),Romance,Romance,1996
1180,Movie 1180 (1991),Horror,Horror,1996
1181,Movie 1181 (1992),Mystery,Mystery,1996
1182,Movie 1182 (1993),Adventure,Adventure,1996
1183,Movie 1183 (1994),Documentary,Documentary,1996
1184,Movie 1184 (1995),Childrens,Childrens,1996
1185,Movie 1185 (1996),Drama,Drama,1996
1186,Movie 1186 (1997),Mystery,Mystery,1996
1187,Movie 1187 (1998),Romance,Romance,1996
1188,Movie 1188 (1990),Film-Noir,Film-Noir,1996
1189,Movie 1189 (1991),Horror,Horror,1996
1190,Movie 1190 (1992),Adventure,Adventure,1996
1191,Movie 1191 (1993),Fantasy,Fantasy,1996
1192,Movie 1192 (1994),War,War,1996
1193,Movie 1193 (1995),Animation,Animation,1996
1194,Movie 1194 (1996),Crime,Crime,1996
1195,Movie 1195 (1997),Comedy,Comedy,1996
1196,Movie 1196 (1998),Comedy,Comedy,1996
1197,Movie 1197 (1990),Sci-Fi,Sci-Fi,1996
1198,Movie 1198 (1991),War,War,1996
1199,Movie 1199 (1992),Fantasy,Fantasy,1996
1200,Movie 1200 (1993),Animation,Animation,1996
1201,Movie 1201 (1994),War,War,1996
1202,Movie 1202 (1995),Film-Noir,Film-Noir,1996
1203,Movie 1203 (1996),Animation,Animation,1996
1204,Movie 1204 (1997),Western,Western,1996
1205,Movie 1205 (1998),Western,Western,1996
1206,Movie 1206 (1990),War,War,1996
1207,Movie 1207 (1991),Animation,Animation,1996
1208,Movie 1208 (1992),Animation,Animation,1996
1209,Movie 1209 (1993),Crime,Crime,1996
1210,Movie 1210 (1994),Mystery,Mystery,1996
1211,Movie 1211 (1995),Sci-Fi,Sci-Fi,1996
1212,Movie 1212 (1996),Fantasy,Fantasy,1996
1213,Movie 1213 (1997),Childrens,Childrens,1996
1214,Movie 1214 (1998),Romance,Romance,1996
1215,Movie 1215 (1990),Comedy,Comedy,1996
1216,Movie 1216 (1991),Adventure,Adventure,1996
1217,Movie 1217 (1992),Horror,Horror,1996
1218,Movie 1218 (1993),Fantasy,Fantasy,1996
1219,Movie 1219 (1994),Animation,Animation,1996
1220,Movie 1220 (1995),Fantasy,Fantasy,1996
1221,Movie 1221 (1996),Animation,Animation,1996
1222,Movie 1222 (1997),Adventure,Adventure,1996
1223,Movie 1223 (1998),Musical,Musical,1996
1224,Movie 1224 (1990),Film-Noir,Film-Noir,1996
1225,Movie 1225 (1991),Fantasy,Fantasy,1996
1226,Movie 1226 (1992),Sci-Fi,Sci-Fi,1996
1227,Movie 1227 (1993),Drama,Drama,1996
1228,Movie 1228 (1994),Comedy,Comedy,1996
1229,Movie 1229 (1995),Horror,Horror,1996
1230,Movie 1230 (1996),Adventure,Adventure,1996
1231,Movie 1231 (1997),Sci-Fi,Sci-Fi,1996
1232,Movie 1232 (1998),Crime,Crime,1996
1233,Movie 1233 (1990),Drama,Drama,1996
1234,Movie 1234 (1991),Comedy,Comedy,1996
1235,Movie 1235 (1992),Thriller,Thriller,1996
1236,Movie 1236 (1993),Western,Western,1996
1237,Movie 1237 (1994),Crime,Crime,1996
1238,Movie 1238 (1995),Comedy,Comedy,1996
1239,Movie 1239 (1996),Thriller,Thriller,1996
1240,Movie 1240 (1997),Mystery,Mystery,1996
1241,Movie 1241 (1998),Comedy,Comedy,1996
1242,Movie 1242 (1990),Mystery,Mystery,1996
1243,Movie 1243 (1991),War,War,1996
1244,Movie 1244 (1992),Western,Western,1996
1245,Movie 1245 (1993),Drama,Drama,1996
1246,Movie 1246 (1994),Mystery,Mystery,1996
1247,Movie 1247 (1995),Animation,Animation,1996
1248,Movie 1248 (1996),Drama,Drama,1996
1249,Movie 1249 (1997),Adventure,Adventure,1996
1250,Movie 1250 (1998),Drama,Drama,1996
1251,Movie 1251 (1990),Mystery,Mystery,1996
1252,Movie 1252 (1991),Mystery,Mystery,1996
1253,Movie 1253 (1992),Action,Action,1996
1254,Movie 1254 (1993),Crime,Crime,1996
1255,Movie 1255 (1994),Thriller,Thriller,1996
1256,Movie 1256 (1995),Drama,Drama,1996
1257,Movie 1257 (1996),Action,Action,1996
1258,Movie 1258 (1997),Thriller,Thriller,1996
1259,Movie 1259 (1998),Fantasy,Fantasy,1996
1260,Movie 1260 (1990),Mystery,Mystery,1996
1261,Movie 1261 (1991),Horror,Horror,1996
1262,Movie 1262 (1992),Mystery,Mystery,1996
1263,Movie 1263 (1993),Film-Noir,Film-Noir,1996
1264,Movie 1264 (1994),Childrens,Childrens,1996
1265,Movie 1265 (1995),Crime,Crime,1996
1266,Movie 1266 (1996),Documentary,Documentary,1996
1267,Movie 1267 (1997),Comedy,Comedy,1996
1268,Movie 1268 (1998),Horror,Horror,1996
1269,Movie 1269 (1990),Mystery,Mystery,1996
1270,Movie 1270 (1991),Film-Noir,Film-Noir,1996
1271,Movie 1271 (1992),Film-Noir,Film-Noir,1996
1272,Movie 1272 (1993),Horror,Horror,1996
1273,Movie 1273 (1994),Documentary,Documentary,1996
1274,Movie 1274 (1995),Western,Western,1996
1275,Movie 1275 (1996),Childrens,Childrens,1996
1276,Movie 1276 (1997),Adventure,Adventure,1996
1277,Movie 1277 (1998),Romance,Romance,1996
1278,Movie 1278 (1990),Mystery,Mystery,1996
1279,Movie 1279 (1991),Musical,Musical,1996
1280,Movie 1280 (1992),Documentary,Documentary,1996
1281,Movie 1281 (1993),Adventure,Adventure,1996
1282,Movie 1282 (1994),Mystery,Mystery,1996
1283,Movie 1283 (1995),Romance,Romance,1996
1284,Movie 1284 (1996),War,War,1996
1285,Movie 1285 (1997),Fantasy,Fantasy,1996
1286,Movie 1286 (1998),War,War,1996
1287,Movie 1287 (1990),Drama,Drama,1996
1288,Movie 1288 (1991),Adventure,Adventure,1996
1289,Movie 1289 (1992),Mystery,Mystery,1996
1290,Movie 1290 (1993),Animation,Animation,1996
1291,Movie 1291 (1994),Thriller,Thriller,1996
1292,Movie 1292 (1995),Crime,Crime,1996
1293,Movie 1293 (1996),Documentary,Documentary,1996
1294,Movie 1294 (1997),Film-Noir,Film-Noir,1996
1295,Movie 1295 (1998),Fantasy,Fantasy,1996
1296,Movie 1296 (1990),Adventure,Adventure,1996
1297,Movie 1297 (1991),Sci-Fi,Sci-Fi,1996
1298,Movie 1298 (1992),Comedy,Comedy,1996
1299,Movie 1299 (1993),Childrens,Childrens,1996
1300,Movie 1300 (1994),Childrens,Childrens,1996
1301,Movie 1301 (1995),Western,Western,1996
1302,Movie 1302 (1996),Childrens,Childrens,1996
1303,Movie 1303 (1997),War,War,1996
1304,Movie 1304 (1998),Musical,Musical,1996
1305,Movie 1305 (1990),War,War,1996
1306,Movie 1306 (1991),Film-Noir,Film-Noir,1996
1307,Movie 1307 (1992),Action,Action,1996
1308,Movie 1308 (1993),Western,Western,1996
1309,Movie 1309 (1994),Western,Western,1996
1310,Movie 1310 (1995),Romance,Romance,1996
1311,Movie 1311 (1996),Sci-Fi,Sci-Fi,1996
1312,Movie 1312 (1997),Musical,Musical,1996
1313,Movie 1313 (1998),Childrens,Childrens,1996
1314,Movie 1314 (1990),Animation,Animation,1996
1315,Movie 1315 (1991),Musical,Musical,1996
1316,Movie 1316 (1992),Documentary,Documentary,1996
1317,Movie 1317 (1993),Horror,Horror,1996
1318,Movie 1318 (1994),Action,Action,1996
1319,Movie 1319 (1995),Crime,Crime,1996
1320,Movie 1320 (1996),Sci-Fi,Sci-Fi,1996
1321,Movie 1321 (1997),Sci-Fi,Sci-Fi,1996
1322,Movie 1322 (1998),Horror,Horror,1996
1323,Movie 1323 (1990),Adventure,Adventure,1996
1324,Movie 1324 (1991),Romance,Romance,1996
1325,Movie 1325 (1992),Adventure,Adventure,1996
1326,Movie 1326 (1993),Childrens,Childrens,1996
1327,Movie 1327 (1994),War,War,1996
1328,Movie 1328 (1995),Animation,Animation,1996
1329,Movie 1329 (1996),Mystery,Mystery,1996
1330,Movie 1330 (1997),Fantasy,Fantasy,1996
1331,Movie 1331 (1998),Documentary,Documentary,1996
1332,Movie 1332 (1990),Sci-Fi,Sci-Fi,1996
1333,Movie 1333 (1991),Horror,Horror,1996
1334,Movie 1334 (1992),Adventure,Adventure,1996
1335,Movie 1335 (1993),Sci-Fi,Sci-Fi,1996
1336,Movie 1336 (1994),Romance,Romance,1996
1337,Movie 1337 (1995),Horror,Horror,1996
1338,Movie 1338 (1996),Animation,Animation,1996
1339,Movie 1339 (1997),War,War,1996
1340,Movie 1340 (1998),Musical,Musical,1996
1341,Movie 1341 (1990),Sci-Fi,Sci-Fi,1996
1342,Movie 1342 (1991),Thriller,Thriller,1996
1343,Movie 1343 (1992),Comedy,Comedy,1996
1344,Movie 1344 (1993),Crime,Crime,1996
1345,Movie 1345 (1994),Comedy,Comedy,1996
1346,Movie 1346 (1995),Animation,Animation,1996
1347,Movie 1347 (1996),Action,Action,1996
1348,Movie 1348 (1997),Crime,Crime,1996
1349,Movie 1349 (1998),Sci-Fi,Sci-Fi,1996
1350,Movie 1350 (1990),Adventure,Adventure,1996
1351,Movie 1351 (1991),Animation,Animation,1996
1352,Movie 1352 (1992),War,War,1996
1353,Movie 1353 (1993),Musical,Musical,1996
1354,Movie 1354 (1994),Western,Western,1996
1355,Movie 1355 (1995),Sci-Fi,Sci-Fi,1996
1356,Movie 1356 (1996),Musical,Musical,1996
1357,Movie 1357 (1997),Thriller,Thriller,1996
1358,Movie 1358 (1998),Drama,Drama,1996
1359,Movie 1359 (1990),Romance,Romance,1996
1360,Movie 1360 (1991),War,War,1996
1361,Movie 1361 (1992),Drama,Drama,1996
1362,Movie 1362 (1993),Sci-Fi,Sci-Fi,1996
1363,Movie 1363 (1994),Romance,Romance,1996
1364,Movie 1364 (1995),Western,Western,1996
1365,Movie 1365 (1996),Documentary,Documentary,1996
1366,Movie 1366 (1997),Animation,Animation,1996
1367,Movie 1367 (1998),Musical,Musical,1996
1368,Movie 1368 (1990),Animation,Animation,1996
1369,Movie 1369 (1991),Romance,Romance,1996
1370,Movie 1370 (1992),Sci-Fi,Sci-Fi,1996
1371,Movie 1371 (1993),Romance,Romance,1996
1372,Movie 1372 (1994),Documentary,Documentary,1996
1373,Movie 1373 (1995),War,War,1996
1374,Movie 1374 (1996),Musical,Musical,1996
1375,Movie 1375 (1997),Childrens,Childrens,1996
1376,Movie 1376 (1998),Fantasy,Fantasy,1996
1377,Movie 1377 (1990),Crime,Crime,1996
1378,Movie 1378 (1991),Thriller,Thriller,1996
1379,Movie 1379 (1992),Adventure,Adventure,1996
1380,Movie 1380 (1993),Drama,Drama,1996
1381,Movie 1381 (1994),Horror,Horror,1996
1382,Movie 1382 (1995),Mystery,Mystery,1996
1383,Movie 1383 (1996),War,War,1996
1384,Movie 1384 (1997),Drama,Drama,1996
1385,Movie 1385 (1998),Western,Western,1996
1386,Movie 1386 (1990),Western,Western,1996
1387,Movie 1387 (1991),Romance,Romance,1996
1388,Movie 1388 (1992),Sci-Fi,Sci-Fi,1996
1389,Movie 1389 (1993),Crime,Crime,1996
1390,Movie 1390 (1994),Horror,Horror,1996
1391,Movie 1391 (1995),Mystery,Mystery,1996
1392,Movie 1392 (1996),Action,Action,1996
1393,Movie 1393 (1997),Crime,Crime,1996
1394,Movie 1394 (1998),Fantasy,Fantasy,1996
1395,Movie 1395 (1990),Drama,Drama,1996
1396,Movie 1396 (1991),Horror,Horror,1996
1397,Movie 1397 (1992),Fantasy,Fantasy,1996
1398,Movie 1398 (1993),War,War,1996
1399,Movie 1399 (1994),Musical,Musical,1996
1400,Movie 1400 (1995),Romance,Romance,1996
1401,Movie 1401 (1996),Sci-Fi,Sci-Fi,1996
1402,Movie 1402 (1997),Thriller,Thriller,1996
1403,Movie 1403 (1998),Action,Action,1996
1404,Movie 1404 (1990),Film-Noir,Film-Noir,1996
1405,Movie 1405 (1991),Drama,Drama,1996
1406,Movie 1406 (1992),Western,Western,1996
1407,Movie 1407 (1993),Action,Action,1996
1408,Movie 1408 (1994),Adventure,Adventure,1996
1409,Movie 1409 (1995),Action,Action,1996
1410,Movie 1410 (1996),Action,Action,1996
1411,Movie 1411 (1997),Fantasy,Fantasy,1996
1412,Movie 1412 (1998),Mystery,Mystery,1996
1413,Movie 1413 (1990),Action,Action,1996
1414,Movie 1414 (1991),Mystery,Mystery,1996
1415,Movie 1415 (1992),Documentary,Documentary,1996
1416,Movie 1416 (1993),Adventure,Adventure,1996
1417,Movie 1417 (1994),Crime,Crime,1996
1418,Movie 1418 (1995),Documentary,Documentary,1996
1419,Movie 1419 (1996),Romance,Romance,1996
1420,Movie 1420 (1997),Western,Western,1996
1421,Movie 1421 (1998),Sci-Fi,Sci-Fi,1996
1422,Movie 1422 (1990),Adventure,Adventure,1996
1423,Movie 1423 (1991),Film-Noir,Film-Noir,1996
1424,Movie 1424 (1992),Musical,Musical,1996
1425,Movie 1425 (1993),War,War,1996
1426,Movie 1426 (1994),Drama,Drama,1996
1427,Movie 1427 (1995),Horror,Horror,1996
1428,Movie 1428 (1996),Animation,Animation,1996
1429,Movie 1429 (1997),Crime,Crime,1996
1430,Movie 1430 (1998),Fantasy,Fantasy,1996
1431,Movie 1431 (1990),Crime,Crime,1996
1432,Movie 1432 (1991),Fantasy,Fantasy,1996
1433,Movie 1433 (1992),Documentary,Documentary,1996
1434,Movie 1434 (1993),Fantasy,Fantasy,1996
1435,Movie 1435 (1994),Western,Western,1996
1436,Movie 1436 (1995),Musical,Musical,1996
1437,Movie 1437 (1996),Drama,Drama,1996
1438,Movie 1438 (1997),Drama,Drama,1996
1439,Movie 1439 (1998),Western,Western,1996
1440,Movie 1440 (1990),Sci-Fi,Sci-Fi,1996
1441,Movie 1441 (1991),Documentary,Documentary,1996
1442,Movie 1442 (1992),Horror,Horror,1996
1443,Movie 1443 (1993),Thriller,Thriller,1996
1444,Movie 1444 (1994),Childrens,Childrens,1996
1445,Movie 1445 (1995),Crime,Crime,1996
1446,Movie 1446 (1996),Animation,Animation,1996
1447,Movie 1447 (1997),Fantasy,Fantasy,1996
1448,Movie 1448 (1998),Film-Noir,Film-Noir,1996
1449,Movie 1449 (1990),Romance,Romance,1996
1450,Movie 1450 (1991),Horror,Horror,1996
1451,Movie 1451 (1992),Western,Western,1996
1452,Movie 1452 (1993),Musical,Musical,1996
1453,Movie 1453 (1994),Musical,Musical,1996
1454,Movie 1454 (1995),Mystery,Mystery,1996
1455,Movie 1455 (1996),Mystery,Mystery,1996
1456,Movie 1456 (1997),Romance,Romance,1996
1457,Movie 1457 (1998),Childrens,Childrens,1996
1458,Movie 1458 (1990),Mystery,Mystery,1996
1459,Movie 1459 (1991),Drama,Drama,1996
1460,Movie 1460 (1992),Musical,Musical,1996
1461,Movie 1461 (1993),Western,Western,1996
1462,Movie 1462 (1994),Crime,Crime,1996
1463,Movie 1463 (1995),Western,Western,1996
1464,Movie 1464 (1996),Comedy,Comedy,1996
1465,Movie 1465 (1997),Fantasy,Fantasy,1996
1466,Movie 1466 (1998),Animation,Animation,1996
1467,Movie 1467 (1990),Film-Noir,Film-Noir,1996
1468,Movie 1468 (1991),Animation,Animation,1996
1469,Movie 1469 (1992),Sci-Fi,Sci-Fi,1996
1470,Movie 1470 (1993),Action,Action,1996
1471,Movie 1471 (1994),Documentary,Documentary,1996
1472,Movie 1472 (1995),Musical,Musical,1996
1473,Movie 1473 (1996),War,War,1996
1474,Movie 1474 (1997),Comedy,Comedy,1996
1475,Movie 1475 (1998),Childrens,Childrens,1996
1476,Movie 1476 (1990),Musical,Musical,1996
1477,Movie 1477 (1991),Western,Western,1996
1478,Movie 1478 (1992),War,War,1996
1479,Movie 1479 (1993),Fantasy,Fantasy,1996
1480,Movie 1480 (1994),Childrens,Childrens,1996
1481,Movie 1481 (1995),Adventure,Adventure,1996
1482,Movie 1482 (1996),Childrens,Childrens,1996
1483,Movie 1483 (1997),Adventure,Adventure,1996
1484,Movie 1484 (1998),Sci-Fi,Sci-Fi,1996
1485,Movie 1485 (1990),Adventure,Adventure,1996
1486,Movie 1486 (1991),Childrens,Childrens,1996
1487,Movie 1487 (1992),Crime,Crime,1996
1488,Movie 1488 (1993),Documentary,Documentary,1996
1489,Movie 1489 (1994),Film-Noir,Film-Noir,1996
1490,Movie 1490 (1995),Musical,Musical,1996
1491,Movie 1491 (1996),Animation,Animation,1996
1492,Movie 1492 (1997),Mystery,Mystery,1996
1493,Movie 1493 (1998),Western,Western,1996
1494,Movie 1494 (1990),Drama,Drama,1996
1495,Movie 1495 (1991),Sci-Fi,Sci-Fi,1996
1496,Movie 1496 (1992),Action,Action,1996
1497,Movie 1497 (1993),Animation,Animation,1996
1498,Movie 1498 (1994),Drama,Drama,1996
1499,Movie 1499 (1995),Childrens,Childrens,1996
1500,Movie 1500 (1996),Thriller,Thriller,1996
1501,Movie 1501 (1997),Film-Noir,Film-Noir,1996
1502,Movie 1502 (1998),Musical,Musical,1996
1503,Movie 1503 (1990),Romance,Romance,1996
1504,Movie 1504 (1991),Romance,Romance,1996
1505,Movie 1505 (1992),Adventure,Adventure,1996
1506,Movie 1506 (1993),Comedy,Comedy,1996
1507,Movie 1507 (1994),Comedy,Comedy,1996
1508,Movie 1508 (1995),Crime,Crime,1996
1509,Movie 1509 (1996),Mystery,Mystery,1996
1510,Movie 1510 (1997),Fantasy,Fantasy,1996
1511,Movie 1511 (1998),Sci-Fi,Sci-Fi,1996
1512,Movie 1512 (1990),Romance,Romance,1996
1513,Movie 1513 (1991),Documentary,Documentary,1996
1514,Movie 1514 (1992),Adventure,Adventure,1996
1515,Movie 1515 (1993),Documentary,Documentary,1996
1516,Movie 1516 (1994),Crime,Crime,1996
1517,Movie 1517 (1995),War,War,1996
1518,Movie 1518 (1996),Adventure,Adventure,1996
1519,Movie 1519 (1997),Animation,Animation,1996
1520,Movie 1520 (1998),Comedy,Comedy,1996
1521,Movie 1521 (1990),Comedy,Comedy,1996
1522,Movie 1522 (1991),Action,Action,1996
1523,Movie 1523 (1992),Drama,Drama,1996
1524,Movie 1524 (1993),Musical,Musical,1996
1525,Movie 1525 (1994),Childrens,Childrens,1996
1526,Movie 1526 (1995),Mystery,Mystery,1996
1527,Movie 1527 (1996),Sci-Fi,Sci-Fi,1996
1528,Movie 1528 (1997),Horror,Horror,1996
1529,Movie 1529 (1998),Film-Noir,Film-Noir,1996
1530,Movie 1530 (1990),Animation,Animation,1996
1531,Movie 1531 (1991),Romance,Romance,1996
1532,Movie 1532 (1992),Thriller,Thriller,1996
1533,Movie 1533 (1993),Film-Noir,Film-Noir,1996
1534,Movie 1534 (1994),Film-Noir,Film-Noir,1996
1535,Movie 1535 (1995),Musical,Musical,1996
1536,Movie 1536 (1996),Fantasy,Fantasy,1996
1537,Movie 1537 (1997),Action,Action,1996
1538,Movie 1538 (1998),Comedy,Comedy,1996
1539,Movie 1539 (1990),Drama,Drama,1996
1540,Movie 1540 (1991),Horror,Horror,1996
1541,Movie 1541 (1992),Musical,Musical,1996
1542,Movie 1542 (1993),Action,Action,1996
1543,Movie 1543 (1994),Horror,Horror,1996
1544,Movie 1544 (1995),Comedy,Comedy,1996
1545,Movie 1545 (1996),Sci-Fi,Sci-Fi,1996
1546,Movie 1546 (1997),Comedy,Comedy,1996
1547,Movie 1547 (1998),Musical,Musical,1996
1548,Movie 1548 (1990),Comedy,Comedy,1996
1549,Movie 1549 (1991),War,War,1996
1550,Movie 1550 (1992),War,War,1996
1551,Movie 1551 (1993),Musical,Musical,1996
1552,Movie 1552 (1994),Sci-Fi,Sci-Fi,1996
1553,Movie 1553 (1995),Sci-Fi,Sci-Fi,1996
1554,Movie 1554 (1996),Crime,Crime,1996
1555,Movie 1555 (1997),Musical,Musical,1996
1556,Movie 1556 (1998),Western,Western,1996
1557,Movie 1557 (1990),Romance,Romance,1996
1558,Movie 1558 (1991),Adventure,Adventure,1996
1559,Movie 1559 (1992),Fantasy,Fantasy,1996
1560,Movie 1560 (1993),Comedy,Comedy,1996
1561,Movie 1561 (1994),Action,Action,1996
1562,Movie 1562 (1995),Animation,Animation,1996
1563,Movie 1563 (1996),Crime,Crime,1996
1564,Movie 1564 (1997),Comedy,Comedy,1996
1565,Movie 1565 (1998),Comedy,Comedy,1996
1566,Movie 1566 (1990),Action,Action,1996
1567,Movie 1567 (1991),War,War,1996
1568,Movie 1568 (1992),Romance,Romance,1996
1569,Movie 1569 (1993),Musical,Musical,1996
1570,Movie 1570 (1994),Film-Noir,Film-Noir,1996
1571,Movie 1571 (1995),Western,Western,1996
1572,Movie 1572 (1996),Horror,Horror,1996
1573,Movie 1573 (1997),Adventure,Adventure,1996
1574,Movie 1574 (1998),Western,Western,1996
1575,Movie 1575 (1990),Documentary,Documentary,1996
1576,Movie 1576 (1991),Sci-Fi,Sci-Fi,1996
1577,Movie 1577 (1992),Horror,Horror,1996
1578,Movie 1578 (1993),Western,Western,1996
1579,Movie 1579 (1994),Musical,Musical,1996
1580,Movie 1580 (1995),Crime,Crime,1996
1581,Movie 1581 (1996),Mystery,Mystery,1996
1582,Movie 1582 (1997),Thriller,Thriller,1996
1583,Movie 1583 (1998),Western,Western,1996
1584,Movie 1584 (1990),Film-Noir,Film-Noir,1996
1585,Movie 1585 (1991),Drama,Drama,1996
1586,Movie 1586 (1992),Western,Western,1996
1587,Movie 1587 (1993),Action,Action,1996
1588,Movie 1588 (1994),Drama,Drama,1996
1589,Movie 1589 (1995),Crime,Crime,1996
1590,Movie 1590 (1996),Comedy,Comedy,1996
1591,Movie 1591 (1997),Sci-Fi,Sci-Fi,1996
1592,Movie 1592 (1998),Sci-Fi,Sci-Fi,1996
1593,Movie 1593 (1990),Adventure,Adventure,1996
1594,Movie 1594 (1991),Action,Action,1996
1595,Movie 1595 (1992),Horror,Horror,1996
1596,Movie 1596 (1993),Film-Noir,Film-Noir,1996
1597,Movie 1597 (1994),Western,Western,1996
1598,Movie 1598 (1995),Western,Western,1996
1599,Movie 1599 (1996),War,War,1996
1600,Movie 1600 (1997),Drama,Drama,1996
1601,Movie 1601 (1998),Sci-Fi,Sci-Fi,1996
1602,Movie 1602 (1990),Drama,Drama,1996
1603,Movie 1603 (1991),War,War,1996
1604,Movie 1604 (1992),Musical,Musical,1996
1605,Movie 1605 (1993),Drama,Drama,1996
1606,Movie 1606 (1994),Romance,Romance,1996
1607,Movie 1607 (1995),Childrens,Childrens,1996
1608,Movie 1608 (1996),Action,Action,1996
1609,Movie 1609 (1997),Action,Action,1996
1610,Movie 1610 (1998),Thriller,Thriller,1996
1611,Movie 1611 (1990),Romance,Romance,1996
1612,Movie 1612 (1991),Thriller,Thriller,1996
1613,Movie 1613 (1992),Comedy,Comedy,1996
1614,Movie 1614 (1993),Fantasy,Fantasy,1996
1615,Movie 1615 (1994),Adventure,Adventure,1996
1616,Movie 1616 (1995),Western,Western,1996
1617,Movie 1617 (1996),Crime,Crime,1996
1618,Movie 1618 (1997),Fantasy,Fantasy,1996
1619,Movie 1619 (1998),Action,Action,1996
1620,Movie 1620 (1990),Fantasy,Fantasy,1996
1621,Movie 1621 (1991),Thriller,Thriller,1996
1622,Movie 1622 (1992),Mystery,Mystery,1996
1623,Movie 1623 (1993),Fantasy,Fantasy,1996
1624,Movie 1624 (1994),Mystery,Mystery,1996
1625,Movie 1625 (1995),Fantasy,Fantasy,1996
1626,Movie 1626 (1996),Horror,Horror,1996
1627,Movie 1627 (1997),Childrens,Childrens,1996
1628,Movie 1628 (1998),Adventure,Adventure,1996
1629,Movie 1629 (1990),Crime,Crime,1996
1630,Movie 1630 (1991),Romance,Romance,1996
1631,Movie 1631 (1992),Childrens,Childrens,1996
1632,Movie 1632 (1993),Crime,Crime,1996
1633,Movie 1633 (1994),Crime,Crime,1996
1634,Movie 1634 (1995),Adventure,Adventure,1996
1635,Movie 1635 (1996),Western,Western,1996
1636,Movie 1636 (1997),Mystery,Mystery,1996
1637,Movie 1637 (1998),Fantasy,Fantasy,1996
1638,Movie 1638 (1990),Mystery,Mystery,1996
1639,Movie 1639 (1991),Horror,Horror,1996
1640,Movie 1640 (1992),Action,Action,1996
1641,Movie 1641 (1993),Documentary,Documentary,1996
1642,Movie 1642 (1994),Sci-Fi,Sci-Fi,1996
1643,Movie 1643 (1995),Action,Action,1996
1644,Movie 1644 (1996),Musical,Musical,1996
1645,Movie 1645 (1997),Documentary,Documentary,1996
1646,Movie 1646 (1998),Sci-Fi,Sci-Fi,1996
1647,Movie 1647 (1990),Action,Action,1996
1648,Movie 1648 (1991),War,War,1996
1649,Movie 1649 (1992),War,War,1996
1650,Movie 1650 (1993),Animation,Animation,1996
1651,Movie 1651 (1994),Musical,Musical,1996
1652,Movie 1652 (1995),Crime,Crime,1996
1653,Movie 1653 (1996),Horror,Horror,1996
1654,Movie 1654 (1997),Animation,Animation,1996
1655,Movie 1655 (1998),Drama,Drama,1996
1656,Movie 1656 (1990),Romance,Romance,1996
1657,Movie 1657 (1991),Romance,Romance,1996
1658,Movie 1658 (1992),Film-Noir,Film-Noir,1996
1659,Movie 1659 (1993),Adventure,Adventure,1996
1660,Movie 1660 (1994),Romance,Romance,1996
1661,Movie 1661 (1995),Fantasy,Fantasy,1996
1662,Movie 1662 (1996),Animation,Animation,1996
1663,Movie 1663 (1997),Drama,Drama,1996
1664,Movie 1664 (1998),Thriller,Thriller,1996
1665,Movie 1665 (1990),Adventure,Adventure,1996
1666,Movie 1666 (1991),Crime,Crime,1996
1667,Movie 1667 (1992),Musical,Musical,1996
1668,Movie 1668 (1993),Comedy,Comedy,1996
1669,Movie 1669 (1994),Adventure,Adventure,1996
1670,Movie 1670 (1995),Thriller,Thriller,1996
1671,Movie 1671 (1996),Comedy,Comedy,1996
1672,Movie 1672 (1997),Sci-Fi,Sci-Fi,1996
1673,Movie 1673 (1998),Musical,Musical,1996
1674,Movie 1674 (1990),Childrens,Childrens,1996
1675,Movie 1675 (1991),Sci-Fi,Sci-Fi,1996
1676,Movie 1676 (1992),Horror,Horror,1996
