userId,movieId,title,primary_genre,genres,predicted_rating
530,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9691
530,30,Schindler's List (1993),Drama,Drama,4.7944
530,12,"Usual Suspects, The (1995)",Crime,Crime,3.9579
530,28,Pulp Fiction (1994),Crime,Crime,4.9062
530,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3408
530,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2463
530,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3533
530,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8015
531,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.438
531,28,Pulp Fiction (1994),Crime,Crime,4.2231
531,30,Schindler's List (1993),Drama,Drama,4.0913
531,34,GoodFellas (1990),Crime,Crime|Drama,3.9023
531,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4415
531,12,"Usual Suspects, The (1995)",Crime,Crime,4.866
531,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4177
531,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.6869
531,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1581
531,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3378
532,12,"Usual Suspects, The (1995)",Crime,Crime,4.5802
532,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7103
532,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.1873
532,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.757
532,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2067
532,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1073
532,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.0669
532,34,GoodFellas (1990),Crime,Crime|Drama,4.0399
532,30,Schindler's List (1993),Drama,Drama,4.6845
532,28,Pulp Fiction (1994),Crime,Crime,4.865
533,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6932
533,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2902
533,12,"Usual Suspects, The (1995)",Crime,Crime,4.9996
533,34,GoodFellas (1990),Crime,Crime|Drama,4.1575
533,28,Pulp Fiction (1994),Crime,Crime,4.9739
533,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.0436
533,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9331
533,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.701
533,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6428
533,30,Schindler's List (1993),Drama,Drama,4.7734
534,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6076
534,30,Schindler's List (1993),Drama,Drama,4.3235
534,34,GoodFellas (1990),Crime,Crime|Drama,4.1075
534,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8711
534,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.205
534,28,Pulp Fiction (1994),Crime,Crime,4.352
534,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6244
534,12,"Usual Suspects, The (1995)",Crime,Crime,4.5752
534,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9368
534,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9205
535,12,"Usual Suspects, The (1995)",Crime,Crime,3.8476
535,30,Schindler's List (1993),Drama,Drama,3.9364
535,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7042
535,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6589
535,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.9842
535,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.8707
535,34,GoodFellas (1990),Crime,Crime|Drama,4.4945
535,28,Pulp Fiction (1994),Crime,Crime,4.5629
535,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9624
535,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3683
536,34,GoodFellas (1990),Crime,Crime|Drama,4.9538
536,30,Schindler's List (1993),Drama,Drama,4.4412
536,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.254
536,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7144
536,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4294
536,28,Pulp Fiction (1994),Crime,Crime,3.8158
536,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6835
536,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6787
536,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9982
536,12,"Usual Suspects, The (1995)",Crime,Crime,4.948
537,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2495
537,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.5849
537,28,Pulp Fiction (1994),Crime,Crime,3.9963
537,30,Schindler's List (1993),Drama,Drama,3.8762
537,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8254
537,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4767
537,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5789
537,34,GoodFellas (1990),Crime,Crime|Drama,4.1687
537,12,"Usual Suspects, The (1995)",Crime,Crime,4.2463
537,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8988
538,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.8151
538,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8345
538,28,Pulp Fiction (1994),Crime,Crime,4.0049
538,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0531
538,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.7167
538,34,GoodFellas (1990),Crime,Crime|Drama,4.648
538,12,"Usual Suspects, The (1995)",Crime,Crime,4.5393
538,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8618
538,30,Schindler's List (1993),Drama,Drama,4.0966
538,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8853
539,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7539
539,34,GoodFellas (1990),Crime,Crime|Drama,3.9964
539,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4474
539,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4097
539,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9204
539,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.236
539,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9017
539,30,Schindler's List (1993),Drama,Drama,4.3577
539,28,Pulp Fiction (1994),Crime,Crime,4.8115
539,12,"Usual Suspects, The (1995)",Crime,Crime,4.1242
540,12,"Usual Suspects, The (1995)",Crime,Crime,3.9718
540,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1948
540,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3304
540,28,Pulp Fiction (1994),Crime,Crime,4.0307
540,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.34
540,30,Schindler's List (1993),Drama,Drama,3.9886
540,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4708
540,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5965
540,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8749
540,34,GoodFellas (1990),Crime,Crime|Drama,4.8454
541,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9538
541,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7669
541,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.5405
541,30,Schindler's List (1993),Drama,Drama,3.9625
541,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2488
541,28,Pulp Fiction (1994),Crime,Crime,4.7725
541,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.482
541,34,GoodFellas (1990),Crime,Crime|Drama,3.9304
541,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2473
541,12,"Usual Suspects, The (1995)",Crime,Crime,4.0912
542,28,Pulp Fiction (1994),Crime,Crime,4.5539
542,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.3623
542,12,"Usual Suspects, The (1995)",Crime,Crime,4.3618
542,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6433
542,34,GoodFellas (1990),Crime,Crime|Drama,4.9936
542,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.5909
542,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.7529
542,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8331
542,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7725
542,30,Schindler's List (1993),Drama,Drama,4.16
543,12,"Usual Suspects, The (1995)",Crime,Crime,4.1148
543,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.044
543,30,Schindler's List (1993),Drama,Drama,4.4311
543,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.878
543,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2792
543,28,Pulp Fiction (1994),Crime,Crime,4.5995
543,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9612
543,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3108
543,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0403
543,34,GoodFellas (1990),Crime,Crime|Drama,4.7808
544,28,Pulp Fiction (1994),Crime,Crime,3.9059
544,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2929
544,30,Schindler's List (1993),Drama,Drama,4.4549
544,12,"Usual Suspects, The (1995)",Crime,Crime,4.3544
544,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.8809
544,34,GoodFellas (1990),Crime,Crime|Drama,4.8878
544,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7863
544,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2504
544,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6608
544,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2743
545,30,Schindler's List (1993),Drama,Drama,4.7763
545,28,Pulp Fiction (1994),Crime,Crime,4.5893
545,34,GoodFellas (1990),Crime,Crime|Drama,4.778
545,12,"Usual Suspects, The (1995)",Crime,Crime,4.4911
545,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.8056
545,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8495
545,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.9758
545,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.974
545,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.2854
545,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9206
546,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0809
546,28,Pulp Fiction (1994),Crime,Crime,4.4575
546,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6488
546,34,GoodFellas (1990),Crime,Crime|Drama,4.1263
546,30,Schindler's List (1993),Drama,Drama,4.9261
546,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.5988
546,12,"Usual Suspects, The (1995)",Crime,Crime,3.8566
546,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9629
546,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.0289
546,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.0939
547,30,Schindler's List (1993),Drama,Drama,3.9334
547,28,Pulp Fiction (1994),Crime,Crime,4.5083
547,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.618
547,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9212
547,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7362
547,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.5726
547,34,GoodFellas (1990),Crime,Crime|Drama,3.9402
547,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2485
547,12,"Usual Suspects, The (1995)",Crime,Crime,3.9666
547,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8575
548,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9643
548,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6699
548,28,Pulp Fiction (1994),Crime,Crime,3.9923
548,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6425
548,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.6307
548,12,"Usual Suspects, The (1995)",Crime,Crime,4.3512
548,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9623
548,30,Schindler's List (1993),Drama,Drama,4.1778
548,34,GoodFellas (1990),Crime,Crime|Drama,4.1841
548,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6405
549,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.6977
549,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0267
549,34,GoodFellas (1990),Crime,Crime|Drama,3.9891
549,30,Schindler's List (1993),Drama,Drama,4.0838
549,12,"Usual Suspects, The (1995)",Crime,Crime,4.239
549,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7524
549,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6855
549,28,Pulp Fiction (1994),Crime,Crime,4.9105
549,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.8704
549,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8139
550,34,GoodFellas (1990),Crime,Crime|Drama,4.5593
550,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.8008
550,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0053
550,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.917
550,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4368
550,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9075
550,30,Schindler's List (1993),Drama,Drama,4.0493
550,28,Pulp Fiction (1994),Crime,Crime,4.5255
550,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2847
550,12,"Usual Suspects, The (1995)",Crime,Crime,4.7291
551,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.6321
551,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.8537
551,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.3813
551,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3832
551,30,Schindler's List (1993),Drama,Drama,3.9944
551,12,"Usual Suspects, The (1995)",Crime,Crime,4.8049
551,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.7562
551,34,GoodFellas (1990),Crime,Crime|Drama,3.9833
551,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2366
551,28,Pulp Fiction (1994),Crime,Crime,3.9205
552,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.5529
552,28,Pulp Fiction (1994),Crime,Crime,4.3774
552,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.7926
552,12,"Usual Suspects, The (1995)",Crime,Crime,4.7994
552,30,Schindler's List (1993),Drama,Drama,4.8207
552,34,GoodFellas (1990),Crime,Crime|Drama,4.7641
552,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.3857
552,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2577
552,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.7977
552,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3882
553,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.0125
553,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3204
553,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.5444
553,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8313
553,28,Pulp Fiction (1994),Crime,Crime,4.2855
553,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9859
553,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.4503
553,30,Schindler's List (1993),Drama,Drama,4.8115
553,12,"Usual Suspects, The (1995)",Crime,Crime,4.4297
553,34,GoodFellas (1990),Crime,Crime|Drama,3.8432
554,28,Pulp Fiction (1994),Crime,Crime,4.9597
554,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.2181
554,12,"Usual Suspects, The (1995)",Crime,Crime,4.9895
554,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3466
554,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.8222
554,30,Schindler's List (1993),Drama,Drama,4.0596
554,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.407
554,34,GoodFellas (1990),Crime,Crime|Drama,4.9592
554,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9364
554,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.6205
555,30,Schindler's List (1993),Drama,Drama,4.6692
555,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.9701
555,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3613
555,34,GoodFellas (1990),Crime,Crime|Drama,4.2284
555,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.4606
555,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6478
555,12,"Usual Suspects, The (1995)",Crime,Crime,4.6217
555,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4186
555,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.3572
555,28,Pulp Fiction (1994),Crime,Crime,4.2774
556,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6143
556,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8228
556,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4429
556,28,Pulp Fiction (1994),Crime,Crime,4.2031
556,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.7235
556,30,Schindler's List (1993),Drama,Drama,4.1182
556,12,"Usual Suspects, The (1995)",Crime,Crime,4.8698
556,34,GoodFellas (1990),Crime,Crime|Drama,3.8857
556,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.8026
556,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9099
557,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8197
557,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.1016
557,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.9061
557,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9113
557,12,"Usual Suspects, The (1995)",Crime,Crime,4.7586
557,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.9781
557,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7679
557,34,GoodFellas (1990),Crime,Crime|Drama,3.8122
557,28,Pulp Fiction (1994),Crime,Crime,4.1454
557,30,Schindler's List (1993),Drama,Drama,3.8367
558,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.5475
558,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3339
558,30,Schindler's List (1993),Drama,Drama,4.6709
558,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2
558,34,GoodFellas (1990),Crime,Crime|Drama,4.9444
558,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.8823
558,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5691
558,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.7327
558,28,Pulp Fiction (1994),Crime,Crime,4.363
558,12,"Usual Suspects, The (1995)",Crime,Crime,4.706
559,30,Schindler's List (1993),Drama,Drama,3.8047
559,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.2371
559,12,"Usual Suspects, The (1995)",Crime,Crime,4.0023
559,34,GoodFellas (1990),Crime,Crime|Drama,4.7088
559,28,Pulp Fiction (1994),Crime,Crime,3.8607
559,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.4642
559,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1539
559,26,"Shawshank Redemption, The (1994)",Drama,Drama,3.9604
559,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7262
559,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.0609
560,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8377
560,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.1784
560,34,GoodFellas (1990),Crime,Crime|Drama,4.1209
560,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.9395
560,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.0224
560,12,"Usual Suspects, The (1995)",Crime,Crime,4.6485
560,28,Pulp Fiction (1994),Crime,Crime,3.8513
560,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.0372
560,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2063
560,30,Schindler's List (1993),Drama,Drama,4.7534
561,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8391
561,30,Schindler's List (1993),Drama,Drama,3.9071
561,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.7873
561,34,GoodFellas (1990),Crime,Crime|Drama,3.9916
561,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.2006
561,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.8346
561,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9485
561,12,"Usual Suspects, The (1995)",Crime,Crime,4.3349
561,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.782
561,28,Pulp Fiction (1994),Crime,Crime,4.7284
562,28,Pulp Fiction (1994),Crime,Crime,4.9613
562,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9379
562,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4969
562,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6303
562,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.8681
562,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8489
562,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.9736
562,34,GoodFellas (1990),Crime,Crime|Drama,4.4145
562,30,Schindler's List (1993),Drama,Drama,4.7969
562,12,"Usual Suspects, The (1995)",Crime,Crime,4.3127
563,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.3862
563,28,Pulp Fiction (1994),Crime,Crime,4.4891
563,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.8764
563,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8585
563,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.3096
563,12,"Usual Suspects, The (1995)",Crime,Crime,4.3083
563,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,3.9933
563,30,Schindler's List (1993),Drama,Drama,4.1089
563,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.9108
563,34,GoodFellas (1990),Crime,Crime|Drama,3.9692
564,28,Pulp Fiction (1994),Crime,Crime,4.3518
564,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2448
564,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.1174
564,30,Schindler's List (1993),Drama,Drama,3.8798
564,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.4232
564,12,"Usual Suspects, The (1995)",Crime,Crime,4.1755
564,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.6494
564,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6682
564,34,GoodFellas (1990),Crime,Crime|Drama,4.1985
564,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.6029
565,34,GoodFellas (1990),Crime,Crime|Drama,4.5763
565,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.8435
565,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.7311
565,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5561
565,28,Pulp Fiction (1994),Crime,Crime,4.9787
565,12,"Usual Suspects, The (1995)",Crime,Crime,4.6228
565,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.9706
565,30,Schindler's List (1993),Drama,Drama,3.8689
565,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,3.9668
565,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.3418
566,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.8401
566,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.2841
566,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.9596
566,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.6764
566,30,Schindler's List (1993),Drama,Drama,4.1606
566,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4903
566,34,GoodFellas (1990),Crime,Crime|Drama,4.5189
566,12,"Usual Suspects, The (1995)",Crime,Crime,3.828
566,28,Pulp Fiction (1994),Crime,Crime,4.0146
566,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4621
567,33,Fargo (1996),Crime,Crime|Drama|Thriller,3.994
567,28,Pulp Fiction (1994),Crime,Crime,4.5334
567,34,GoodFellas (1990),Crime,Crime|Drama,4.5995
567,12,"Usual Suspects, The (1995)",Crime,Crime,4.6035
567,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.0643
567,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5144
567,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.8865
567,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.2238
567,30,Schindler's List (1993),Drama,Drama,4.0529
567,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.7266
568,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.356
568,12,"Usual Suspects, The (1995)",Crime,Crime,4.3976
568,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.4506
568,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.1608
568,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6007
568,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.5741
568,34,GoodFellas (1990),Crime,Crime|Drama,4.4934
568,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,3.9365
568,28,Pulp Fiction (1994),Crime,Crime,4.3724
568,30,Schindler's List (1993),Drama,Drama,4.2275
569,28,Pulp Fiction (1994),Crime,Crime,4.7791
569,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.096
569,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3169
569,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.5859
569,34,GoodFellas (1990),Crime,Crime|Drama,3.9906
569,12,"Usual Suspects, The (1995)",Crime,Crime,4.6847
569,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.6279
569,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.4517
569,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4791
569,30,Schindler's List (1993),Drama,Drama,3.9269
570,28,Pulp Fiction (1994),Crime,Crime,4.6912
570,26,"Shawshank Redemption, The (1994)",Drama,Drama,4.4887
570,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.0331
570,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.5138
570,30,Schindler's List (1993),Drama,Drama,4.7065
570,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,3.9661
570,12,"Usual Suspects, The (1995)",Crime,Crime,4.7803
570,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.4665
570,34,GoodFellas (1990),Crime,Crime|Drama,3.8051
570,31,Star Wars (1977),Sci-Fi,Action|Adventure|Sci-Fi,4.4237
571,33,Fargo (1996),Crime,Crime|Drama|Thriller,4.8952
571,28,Pulp Fiction (1994),Crime,Crime,3.9376
571,29,"Silence of the Lambs, The (1991)",Thriller,Thriller,4.3477
571,12,"Usual Suspects, The (1995)",Crime,Crime,3.8003
571,1,Toy Story (1995),Animation,Animation|Childrens|Comedy,4.4078
571,27,Forrest Gump (1994),Drama,Drama|Comedy|Romance,4.9091
